"timestamp","request","url","message","HTTP code","content-length"
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=400","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/courseOfferings?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/courseOfferings?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=500","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=600","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentParentAssociations?limit=100&offset=0","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentParentAssociations?limit=100&offset=100","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=500","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=600","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=500","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=600","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=400","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=500","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=400","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=500","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/staffEducationOrganizationAssignmentAssociations?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/staffEducationOrganizationAssignmentAssociations?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=600","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=700","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=600","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=700","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=500","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=600","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=500","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=600","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=600","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=700","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/students?limit=100&offset=200","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/students?limit=100&offset=300","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=700","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=800","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schools?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schools?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/courseOfferings?limit=100&offset=200","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/courseOfferings?limit=100&offset=300","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sections?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sections?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=700","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=800","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=600","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=700","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=600","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=700","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=700","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=800","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/staffs?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/staffs?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=800","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=900","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=800","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/schoolYearTypes?limit=100&offset=900","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=700","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sessions?limit=100&offset=800","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=800","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/sexDescriptors?limit=100&offset=900","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=700","successful",200,0
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/localEducationAgencies?limit=100&offset=800","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentEducationOrganizationAssociations?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentEducationOrganizationAssociations?limit=100&offset=200","sending request",,
"2022-06-29 21:10:44(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentEducationOrganizationAssociations?limit=100&offset=100","successful",200,100
"2022-06-29 21:10:44(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/studentEducationOrganizationAssociations?limit=100&offset=200","sending request",,
"2022-06-29 21:10:45(UTC): ","response","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=900","successful",200,0
"2022-06-29 21:10:45(UTC): ","GET","https://edfi.doe.k12.de.us/Delaware-Api/data/v3/2022/ed-fi/raceDescriptors?limit=100&offset=1000","sending request",,
